tick lo hi live mean spread devi
45 0.1933093776300036 0.8391630167741465 12000 0.5015710121934879 0.002740844656593937 0.05235307685890044
46 0.14935733226342152 0.8102068737144268 12000 0.5016953151294212 0.002609358294748721 0.0510818783400603
47 0.12036489079023505 0.8341979682709335 12000 0.5019577050732967 0.0027152859194375842 0.05210840545859741
48 0.2196727974147702 0.8022026806355496 12000 0.5019117502382748 0.0026015691700390408 0.05100557979318577
49 0.2153399484948159 0.7944818534388061 12000 0.502800993117068 0.002625708452348812 0.05124166715036516
50 0.19938247340907206 0.843860514220597 12000 0.5030387265817444 0.002586350372042897 0.050856173391663054
51 0.17188153352945218 0.7795932249658128 12000 0.5026748251773381 0.002564895556086928 0.050644797917327386
52 0.23489408867518569 0.7990575404120281 12000 0.5035792538534853 0.0025973830157326487 0.05096452703334593
53 0.22062388496878282 0.8678547532883183 12000 0.5030080366355114 0.002657616692135324 0.051552077476424985
54 0.14283696673070234 0.8211798122837783 12000 0.5030571790453554 0.002677586662929117 0.051745402336141104
55 0.19003746139014588 0.7783256681989332 12000 0.5023783746038365 0.002736913170872509 0.05231551558450427
56 0.23704574313497923 0.8612540397593713 12000 0.5031683272939236 0.0027043250276084204 0.05200312517155503
57 0.12984638363049839 0.8558820172241299 12000 0.502248097266674 0.002599111945050355 0.05098148629699173
58 0.22008084073223746 0.7702744934632837 12000 0.5024760690778888 0.002633842156663981 0.05132097189905878
59 0.23344524559692967 0.9143633490081244 12000 0.5013546233584818 0.002680297025897443 0.05177158512057983
60 0.22575595377396865 0.8096593350680408 12000 0.5004423816421592 0.0025869409167823465 0.05086197908833617
61 0.1318687421657116 0.8301042617256078 12000 0.5003613191226909 0.002698096791642252 0.05194320736768429
62 0.17335639155937496 0.9234621619866022 12000 0.49953486349851045 0.0026547516406194072 0.051524282048558495
63 0.20494118347535895 0.7673712045636898 12000 0.4996714142238546 0.0027125208681090737 0.052081866979871924
64 0.1485737631803657 0.7806533109519722 12000 0.49933899157229084 0.0026562711147895953 0.05153902516336136
65 0.11028686955072475 0.7797469866609805 12000 0.4984104111096742 0.002713352072319858 0.05208984615373574
