tick lo hi live mean spread devi
20 0.24084861632971197 0.7427573863586656 12000 0.4986323184062398 0.0008544187683646385 0.029230442493479954
21 0.2233335570664444 0.7510315513532042 12000 0.4985795314900291 0.0008670611328865811 0.029445901801211337
22 0.2434664158968711 0.7634856089469375 12000 0.49870939607398523 0.0007883243875248347 0.028077115014275143
23 0.19007239762611502 0.7520686864082343 12000 0.4984033032473877 0.0007718052860639161 0.02778138380397773
24 0.25367099728397363 0.7473214427537644 12000 0.4982272092737731 0.0007533287642456599 0.027446835231874363
25 0.24096099385755676 0.8725418817371351 12000 0.49788934690866843 0.0007687297531994145 0.02772597614511371
26 0.23815600927876637 0.7543533879148685 12000 0.49744221229841923 0.0007991540790780101 0.028269313381792813
27 0.25062866512955223 0.7402804934436644 12000 0.497385489663754 0.0007435855446202634 0.027268764999909025
28 0.24474240832917596 0.7334695782301404 12000 0.4975985567806912 0.0007421743748798217 0.027242877507337983
29 0.25724282905129764 0.7478532908345756 12000 0.49755922389131296 0.0007726380847547278 0.027796368193609894
30 0.24942861040272896 0.7437797283140952 12000 0.49777845003669413 0.0007259001856439628 0.026942534877846272
31 0.21154031941595297 0.7562417845026967 12000 0.49745813695892444 0.0007639075028428217 0.027638876656673687
32 0.25205013785829383 0.7343659577705863 12000 0.49772783885505045 0.0007640385186117866 0.027641246690621367
33 0.18661988477623193 0.7461247347685251 12000 0.4976378060661141 0.0006938574732016963 0.026341174484098014
34 0.2622630269652775 0.7625939902434272 12000 0.49797371619107533 0.0007343888484042341 0.027099609746345687
35 0.26207737476188714 0.7669334414566064 12000 0.4983012225117232 0.0006902996224428139 0.026273553669856193
36 0.26386824160350786 0.7562460558731077 12000 0.4983092332080865 0.0006938723384052939 0.02634145664926854
37 0.24605421780606243 0.7484877939020308 12000 0.49845232165117515 0.0006925106617842045 0.026315597310040382
38 0.23913023746938927 0.7526455088831523 12000 0.4984217279783096 0.0006959508563377842 0.026380880507249644
39 0.23560760840451087 0.740089605275772 12000 0.4982171690927406 0.0006840973027297636 0.026155253826521424
40 0.2631342356726257 0.7574675674270573 12000 0.4985104031194903 0.0007067891005392592 0.026585505459540526
41 0.27778791377810086 0.7584038603723916 12000 0.498517186445467 0.0006685081566117279 0.025855524682584338
42 0.21068906924513414 0.7447361912819395 12000 0.4984693072137096 0.0006855526860826978 0.026183061052571715
43 0.24942465510899292 0.7501502033894594 12000 0.4988855172032376 0.0007135085349236007 0.026711580539601185
44 0.2694986169268024 0.7418260545373863 12000 0.4992679237466657 0.0007324826372290621 0.027064416439839638
45 0.2547638024900672 0.7397207666444077 12000 0.4993232226176826 0.0006933973497991108 0.026332439116024
46 0.21394285287963435 0.7461790861052696 12000 0.499094973783382 0.0006933174228474495 0.026330921420403226
47 0.24863429857525884 0.7528419798495661 12000 0.499123503136144 0.0006829745232960927 0.026133781266707134
48 0.2514988669965302 0.7498573836478579 12000 0.499291796971446 0.000664476635590616 0.025777444318446623
49 0.2677095995807363 0.7297035762123687 12000 0.49951257711222086 0.0006491715882282118 0.02547884589670835
50 0.22636097360026664 0.7490101901173438 12000 0.4994351083457776 0.0006654010052621064 0.025795367903212903
51 0.25572943061826703 0.7548471512556731 12000 0.5000709514622973 0.0006930241667798216 0.026325352168201314
52 0.25481228906914555 0.7472966448721838 12000 0.4999416424409649 0.0006952073961030963 0.02636678585082179
53 0.2659854619623814 0.7506961626417693 12000 0.5006997599711903 0.0007116020686829612 0.02667587053280476
54 0.25520047858576395 0.7229540336290732 12000 0.5002220077513436 0.0006237423247461474 0.024974833828198886
55 0.2602942671234159 0.7449309641805296 12000 0.5001813804879177 0.0005865553604326975 0.0242189050213402
56 0.25056878096082724 0.7440834011959074 12000 0.5003217713744986 0.0006021709192982324 0.024539171120847428
57 0.23562051162285524 0.7525375973094375 12000 0.5004153470563918 0.0005875845310020421 0.024240142965792136
58 0.2593031362541429 0.7551589772334166 12000 0.5001344594329582 0.0005951180265840651 0.024395041024439068
59 0.2660616421716705 0.7550298951893015 12000 0.5001069192401341 0.0006596810518280563 0.02568425688681797
60 0.24965217655620592 0.76312656379017 12000 0.500362389833561 0.0006518005634740068 0.02553038510234436
61 0.2572448252292784 0.7443767553164053 12000 0.49997240783357944 0.0006399885296316617 0.025297994577271568
62 0.26718624361284987 0.7663707177608953 12000 0.5000361006787969 0.0006614417116196927 0.025718509125135784
63 0.25459883431836333 0.7625423782755096 12000 0.4998652609361665 0.000646033084010994 0.025417180882446305
64 0.26461510978027747 0.7384564304426291 12000 0.4999936259850525 0.000633368772295852 0.02516681887517475
65 0.26845025089080643 0.7486816161042233 12000 0.5000875526318449 0.0006258749819443596 0.025017493518423455
